tconst,Title,Season,Episode,imgCount,averageRating,numVotes,startYear,Media,Device
tt8398600,After Life,3.0,3.0,1,8.4,147630,2019,Show,iPhone
tt5460226,Search Party,5.0,8.0,1,7.6,13049,2016,Show,iPhone
tt5460226,Search Party,5.0,3.0,1,7.6,13049,2016,Show,iPhone
tt5460226,Search Party,5.0,2.0,1,7.6,13049,2016,Show,iPhone
tt5460226,Search Party,5.0,2.0,3,7.6,13049,2016,Show,iPhone
tt5460226,Search Party,4.0,9.0,1,7.6,13049,2016,Show,iPhone
tt5460226,Search Party,4.0,7.0,2,7.6,13049,2016,Show,iPhone
tt5460226,Search Party,4.0,6.0,1,7.6,13049,2016,Show,iPhone
tt5460226,Search Party,4.0,3.0,1,7.6,13049,2016,Show,iPhone
tt11947248,The Shrink Next Door,1.0,8.0,1,7.1,15058,2021,Show,iPhone
tt11947248,The Shrink Next Door,1.0,7.0,2,7.1,15058,2021,Show,iPhone
tt14164730,Dexter: New Blood,1.0,3.0,1,8.1,96620,2021,Show,iPhone
tt19500224,True Story,1.0,6.0,1,7.2,10454,2023,Show,iPhone
tt19500224,True Story,1.0,5.0,1,7.2,10454,2023,Show,iPhone
tt19500224,True Story,1.0,3.0,1,7.2,10454,2023,Show,iPhone
tt19500224,True Story,1.0,2.0,1,7.2,10454,2023,Show,iPhone
tt10037034,Gentefied,2.0,7.0,1,7.5,3005,2020,Show,iPhone
tt10037034,Gentefied,2.0,6.0,1,7.5,3005,2020,Show,iPhone
tt10037034,Gentefied,2.0,5.0,1,7.5,3005,2020,Show,iPhone
tt10037034,Gentefied,2.0,4.0,1,7.5,3005,2020,Show,iPhone
tt10037034,Gentefied,2.0,3.0,1,7.5,3005,2020,Show,iPhone
tt10037034,Gentefied,2.0,2.0,1,7.5,3005,2020,Show,iPhone
tt10037034,Gentefied,2.0,1.0,1,7.5,3005,2020,Show,iPhone
tt4016454,Supergirl,6.0,20.0,1,6.2,128092,2015,Show,iPhone
tt4016454,Supergirl,6.0,16.0,2,6.2,128092,2015,Show,iPhone
tt4016454,Supergirl,6.0,10.0,1,6.2,128092,2015,Show,iPhone
tt11640018,La Brea,1.0,4.0,1,5.8,14770,2021,Show,iPhone
tt5362352,DC's Legends of Tomorrow,6.0,10.0,1,7.0,4523,2016,Show,iPhone
tt5362352,DC's Legends of Tomorrow,6.0,3.0,1,7.0,4523,2016,Show,iPhone
tt1532495,American Rust,1.0,5.0,2,7.2,9363,2021,Show,iPhone
tt1532495,American Rust,1.0,3.0,1,7.2,9363,2021,Show,iPhone
tt10417836,Work in Progress,2.0,5.0,1,7.4,2119,2019,Show,iPhone
tt14369056,Pretty Smart,1.0,4.0,2,5.8,5362,2021,Show,iPhone
tt10731840,The Premise,1.0,5.0,1,6.7,2066,2021,Show,iPhone
tt7879820,On My Block,4.0,10.0,1,7.9,18806,2018,Show,iPhone
tt7879820,On My Block,4.0,9.0,1,7.9,18806,2018,Show,iPhone
tt7879820,On My Block,4.0,8.0,1,7.9,18806,2018,Show,iPhone
tt7879820,On My Block,4.0,5.0,1,7.9,18806,2018,Show,iPhone
tt7879820,On My Block,4.0,4.0,1,7.9,18806,2018,Show,iPhone
tt7879820,On My Block,4.0,3.0,1,7.9,18806,2018,Show,iPhone
tt7879820,On My Block,4.0,2.0,1,7.9,18806,2018,Show,iPhone
tt7879820,On My Block,4.0,1.0,1,7.9,18806,2018,Show,iPhone
tt11337908,Maid,1.0,9.0,1,8.4,94430,2021,Show,iPhone
tt11337908,Maid,1.0,4.0,1,8.4,94430,2021,Show,iPhone
tt11337908,Maid,1.0,2.0,1,8.4,94430,2021,Show,iPhone
tt3400464,RFDS: Royal Flying Doctor Service,1.0,6.0,1,8.4,25,2013,Show,iPhone
tt3400464,RFDS: Royal Flying Doctor Service,1.0,5.0,1,8.4,25,2013,Show,iPhone
tt8760932,Nine Perfect Strangers,1.0,6.0,1,7.0,57175,2021,Show,iPhone
tt5540990,On the Verge,1.0,12.0,1,6.5,3531,2021,Show,iPhone
tt5540990,On the Verge,1.0,11.0,1,6.5,3531,2021,Show,iPhone
tt5540990,On the Verge,1.0,10.0,1,6.5,3531,2021,Show,iPhone
tt5540990,On the Verge,1.0,9.0,4,6.5,3531,2021,Show,iPhone
tt5540990,On the Verge,1.0,8.0,1,6.5,3531,2021,Show,iPhone
tt5540990,On the Verge,1.0,8.0,2,6.5,3531,2021,Show,iPhone
tt5540990,On the Verge,1.0,7.0,1,6.5,3531,2021,Show,iPhone
tt5540990,On the Verge,1.0,3.0,1,6.5,3531,2021,Show,iPhone
tt6461726,A.P. Bio,4.0,7.0,1,7.4,16174,2018,Show,iPhone
tt6461726,A.P. Bio,4.0,6.0,7,7.4,16174,2018,Show,iPhone
tt6461726,A.P. Bio,4.0,3.0,1,7.4,16174,2018,Show,iPhone
tt6461726,A.P. Bio,4.0,1.0,1,7.4,16174,2018,Show,iPhone
tt6461726,A.P. Bio,4.0,1.0,2,7.4,16174,2018,Show,iPhone
tt9024590,Nurses,1.0,9.0,1,6.1,2214,2020,Show,iPhone
tt11834150,The Chair,1.0,5.0,1,7.2,18427,2021,Show,iPhone
tt9695266,Diary of a Future President,2.0,4.0,1,6.6,1208,2020,Show,iPhone
tt8543390,Modern Love,2.0,5.0,1,7.9,35337,2019,Show,iPhone
tt8543390,Modern Love,2.0,4.0,1,7.9,35337,2019,Show,iPhone
tt8543390,Modern Love,2.0,1.0,1,7.9,35337,2019,Show,iPhone
tt6053512,Home Before Dark,2.0,3.0,1,7.5,11811,2020,Show,iPhone
tt3319460,Lisey's Story,1.0,7.0,2,5.9,6448,2021,Show,iPhone
tt7559438,Dead Pixels,2.0,5.0,1,7.4,3427,2019,Show,iPhone
tt6315640,Atypical,4.0,9.0,1,8.2,99811,2017,Show,iPhone
tt6315640,Atypical,4.0,7.0,1,8.2,99811,2017,Show,iPhone
tt6315640,Atypical,4.0,2.0,1,8.2,99811,2017,Show,iPhone
tt0805669,Betty,2.0,4.0,1,6.7,46612,2006,Show,iPhone
tt0805669,Betty,2.0,1.0,1,6.7,46612,2006,Show,iPhone
tt3502248,Bosch,7.0,5.0,1,8.5,78805,2014,Show,iPhone
tt3502248,Bosch,7.0,4.0,1,8.5,78805,2014,Show,iPhone
tt3288518,Younger,7.0,12.0,1,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,11.0,1,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,10.0,1,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,6.0,1,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,5.0,2,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,5.0,1,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,5.0,2,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,3.0,2,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,2.0,1,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,1.0,1,7.8,24741,2015,Show,iPhone
tt3288518,Younger,7.0,1.0,2,7.8,24741,2015,Show,iPhone
tt10098620,Feel Good,2.0,1.0,1,7.5,13239,2020,Show,iPhone
tt7472896,Mr Inbetween,3.0,1.0,1,8.6,26247,2018,Show,iPhone
tt11058114,Call Your Mother,1.0,12.0,1,5.2,1394,2021,Show,iPhone
tt11058114,Call Your Mother,1.0,9.0,1,5.2,1394,2021,Show,iPhone
tt11058114,Call Your Mother,1.0,4.0,1,5.2,1394,2021,Show,iPhone
tt11058114,Call Your Mother,1.0,3.0,1,5.2,1394,2021,Show,iPhone
tt11058114,Call Your Mother,1.0,2.0,1,5.2,1394,2021,Show,iPhone
tt11058114,Call Your Mother,1.0,1.0,1,5.2,1394,2021,Show,iPhone
tt9208876,The Falcon and the Winter Soldier,1.0,6.0,1,7.1,242650,2021,Show,iPhone
tt9208876,The Falcon and the Winter Soldier,1.0,1.0,2,7.1,242650,2021,Show,iPhone
tt7242816,Harrow,3.0,10.0,1,7.6,9613,2018,Show,iPhone
tt7242816,Harrow,3.0,7.0,2,7.6,9613,2018,Show,iPhone
tt7242816,Harrow,3.0,3.0,2,7.6,9613,2018,Show,iPhone
tt4878326,Wynonna Earp,4.0,10.0,1,7.4,24251,2016,Show,iPhone
tt4878326,Wynonna Earp,4.0,8.0,1,7.4,24251,2016,Show,iPhone
tt4477976,Superstore,6.0,14.0,1,7.9,65440,2015,Show,iPhone
tt4477976,Superstore,6.0,13.0,1,7.9,65440,2015,Show,iPhone
tt4477976,Superstore,6.0,12.0,1,7.9,65440,2015,Show,iPhone
tt4477976,Superstore,6.0,9.0,1,7.9,65440,2015,Show,iPhone
tt4477976,Superstore,6.0,8.0,2,7.9,65440,2015,Show,iPhone
tt4477976,Superstore,6.0,6.0,1,7.9,65440,2015,Show,iPhone
tt4477976,Superstore,6.0,5.0,1,7.9,65440,2015,Show,iPhone
tt4477976,Superstore,6.0,1.0,1,7.9,65440,2015,Show,iPhone
tt2303687,Line of Duty,6.0,1.0,1,8.7,66708,2012,Show,iPhone
tt1898069,American Gods,3.0,8.0,2,7.6,90816,2017,Show,iPhone
tt1898069,American Gods,3.0,7.0,1,7.6,90816,2017,Show,iPhone
tt10971022,The Crew,1.0,1.0,1,6.5,6203,2021,Show,iPhone
tt8038720,Bulletproof,3.0,3.0,3,6.7,3646,2018,Show,iPhone
tt8038720,Bulletproof,3.0,1.0,1,6.7,3646,2018,Show,iPhone
tt7082442,Everyone Is Doing Great,1.0,2.0,1,7.0,1792,2018,Show,iPhone
tt7082442,Everyone Is Doing Great,1.0,1.0,2,7.0,1792,2018,Show,iPhone
tt8633062,The Wilds,1.0,5.0,1,7.3,24388,2020,Show,iPhone
tt8633062,The Wilds,1.0,1.0,1,7.3,24388,2020,Show,iPhone
tt8403536,Mr. Iglesias,3.0,2.0,1,7.1,7696,2019,Show,iPhone
tt8403536,Mr. Iglesias,3.0,1.0,2,7.1,7696,2019,Show,iPhone
tt1758589,Dash & Lily,1.0,8.0,1,7.5,21601,2020,Show,iPhone
tt5936448,Riviera,3.0,6.0,1,6.7,8641,2017,Show,iPhone
tt5936448,Riviera,3.0,4.0,1,6.7,8641,2017,Show,iPhone
tt6048442,Back on the Strip (2023),-1.0,-1.0,1,4.7,163,2023,Movie,iPad
tt13957560,Dumb Money (2023),-1.0,-1.0,20,7.1,8261,2023,Movie,iPad
tt11426232,Totally Killer (2023),-1.0,-1.0,1,6.6,26331,2023,Movie,iPad
tt21103300,My Big Fat Greek Wedding 3 (2023),-1.0,-1.0,4,5.2,4495,2023,Movie,iPad
tt13978520,Spy Kids: Armageddon (2023),-1.0,-1.0,6,4.4,2466,2023,Movie,iPad
tt21232992,Theater Camp (2023),-1.0,-1.0,2,7.1,9375,2023,Movie,iPad
tt1517268,Barbie (2023),-1.0,-1.0,18,7.0,365227,2023,Movie,iPad
tt8452344,Sitting in Bars with Cake (2023),-1.0,-1.0,16,6.4,2024,2023,Movie,iPad
tt11947100,Love in Taipei (2023),-1.0,-1.0,2,5.7,561,2023,Movie,iPad
tt6317762,Space Oddity (2022),-1.0,-1.0,1,5.4,980,2022,Movie,iPad
tt15326988,Ghosted (2023),-1.0,-1.0,1,5.8,53926,2023,Movie,iPad
tt10151854,Shazam! Fury of the Gods (2023),-1.0,-1.0,1,6.0,111036,2023,Movie,iPad
tt2883512,Chef (2014),-1.0,-1.0,1,7.3,226226,2014,Movie,iPad
tt15333984,Somebody I Used to Know (2023),-1.0,-1.0,1,5.7,7430,2023,Movie,iPad
tt13280054,Blood (2022),-1.0,-1.0,1,5.4,3898,2022,Movie,iPad
tt15334430,Dog Gone (2023),-1.0,-1.0,1,6.0,5682,2023,Movie,iPad
tt23724524,Glass Onion: A Knives Out Mystery (2022),-1.0,-1.0,3,6.4,42,2022,Movie,iPad
tt10999120,Spirited (2022),-1.0,-1.0,2,6.6,43266,2022,Movie,iPad
tt15824322,Christmas with You (2022),-1.0,-1.0,1,5.6,6828,2022,Movie,iPad
tt13327038,Do Revenge (2022),-1.0,-1.0,1,6.3,47108,2022,Movie,iPad
tt14330236,Mack & Rita (2022),-1.0,-1.0,1,4.8,1841,2022,Movie,iPad
tt14298328,Look Both Ways (2022),-1.0,-1.0,1,6.3,22912,2022,Movie,iPad
tt14298328,Look Both Ways (2022),-1.0,-1.0,2,6.3,22912,2022,Movie,iPad
tt11976532,Vengeance (2022),-1.0,-1.0,1,6.8,31328,2022,Movie,iPad
tt13314558,Day Shift (2022),-1.0,-1.0,1,6.1,86650,2022,Movie,iPad
tt11426572,Wedding Season (2022),-1.0,-1.0,2,6.3,10549,2022,Movie,iPad
tt4081630,The Valet (2022),-1.0,-1.0,1,6.7,15187,2022,Movie,iPad
tt13610562,The Bubble (2022),-1.0,-1.0,1,4.7,27778,2022,Movie,iPad
tt6705162,Cheaper by the Dozen (2022),-1.0,-1.0,2,4.6,6649,2022,Movie,iPad
tt14060094,Blacklight (2022),-1.0,-1.0,1,4.8,22809,2022,Movie,iPad
tt8851148,The In Between (2022),-1.0,-1.0,1,5.9,9598,2022,Movie,iPad
tt10223460,Marry Me (2022),-1.0,-1.0,1,6.1,37909,2022,Movie,iPad
tt14547524,National Champions (2021),-1.0,-1.0,2,5.7,1800,2021,Movie,iPad
tt2397461,Clifford the Big Red Dog (2021),-1.0,-1.0,1,5.9,16196,2021,Movie,iPad
tt10752004,Love Hard (2021),-1.0,-1.0,1,6.3,57971,2021,Movie,iPad
tt10339052,Best Sellers (2021),-1.0,-1.0,1,6.2,5739,2021,Movie,iPad
tt4590256,He's All That (2021),-1.0,-1.0,1,4.4,27581,2021,Movie,iPad
tt12783454,The Kissing Booth 3 (2021),-1.0,-1.0,1,4.8,20355,2021,Movie,iPad
tt12929990,Resort to Love (2021),-1.0,-1.0,2,5.7,6587,2021,Movie,iPad
tt10096842,False Positive (2021),-1.0,-1.0,1,4.7,7035,2021,Movie,iPad
tt1321510,In the Heights (2021),-1.0,-1.0,1,7.3,50792,2021,Movie,iPad
tt7897330,Deadly Illusions (2021),-1.0,-1.0,1,3.7,13342,2021,Movie,iPad
tt6802400,Coming 2 America (2021),-1.0,-1.0,1,5.3,73627,2021,Movie,iPad
tt1397280,Taken 2 (2012),-1.0,-1.0,1,6.2,317565,2012,Movie,iPad
tt1361336,Tom and Jerry (2021),-1.0,-1.0,1,5.2,38533,2021,Movie,iPad
tt10676012,To All the Boys: Always and Forever (2021),-1.0,-1.0,2,6.3,31316,2021,Movie,iPad
tt2165922,Modern Persuasion (2020),-1.0,-1.0,1,4.9,929,2020,Movie,iPad
tt9071808,Found,1.0,12.0,9,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,11.0,5,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,7.0,12,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,6.0,6,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,4.0,6,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,3.0,12,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,2.0,28,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,2.0,8,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,1.0,2,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,1.0,3,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,1.0,8,6.8,1619,2023,Show,iPad
tt9071808,Found,1.0,1.0,1,6.8,1619,2023,Show,iPad
tt2802850,Fargo,1.0,9.0,11,8.9,390987,2014,Show,iPad
tt13623608,The Curse,1.0,9.0,1,9.0,57,2023,Show,iPad
tt5022702,Hush,2.0,1.0,1,6.6,148940,2016,Show,iPad
tt11952974,SurrealEstate,2.0,10.0,4,7.1,3772,2021,Show,iPad
tt11952974,SurrealEstate,2.0,6.0,10,7.1,3772,2021,Show,iPad
tt11952974,SurrealEstate,2.0,6.0,10,7.1,3772,2021,Show,iPad
tt11952974,SurrealEstate,2.0,3.0,20,7.1,3772,2021,Show,iPad
tt11952974,SurrealEstate,2.0,1.0,18,7.1,3772,2021,Show,iPad
tt11952974,SurrealEstate,1.0,8.0,1,7.1,3772,2021,Show,iPad
tt11952974,SurrealEstate,1.0,6.0,1,7.1,3772,2021,Show,iPad
tt10329042,All Rise,3.0,14.0,2,7.0,5715,2019,Show,iPad
tt10329042,All Rise,3.0,14.0,21,7.0,5715,2019,Show,iPad
tt10329042,All Rise,3.0,11.0,1,7.0,5715,2019,Show,iPad
tt10329042,All Rise,3.0,8.0,2,7.0,5715,2019,Show,iPad
tt10329042,All Rise,3.0,6.0,4,7.0,5715,2019,Show,iPad
tt7203552,The Morning Show,3.0,10.0,1,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,3.0,8.0,12,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,3.0,8.0,9,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,3.0,7.0,12,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,3.0,6.0,4,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,3.0,5.0,7,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,3.0,2.0,2,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,2.0,9.0,1,8.2,118704,2019,Show,iPad
tt7203552,The Morning Show,2.0,1.0,1,8.2,118704,2019,Show,iPad
tt4270492,Billions,7.0,12.0,1,8.3,103985,2016,Show,iPad
tt4270492,Billions,7.0,10.0,10,8.3,103985,2016,Show,iPad
tt4270492,Billions,7.0,9.0,23,8.3,103985,2016,Show,iPad
tt4270492,Billions,7.0,6.0,16,8.3,103985,2016,Show,iPad
tt4270492,Billions,7.0,6.0,2,8.3,103985,2016,Show,iPad
tt4270492,Billions,7.0,5.0,2,8.3,103985,2016,Show,iPad
tt4270492,Billions,7.0,3.0,4,8.3,103985,2016,Show,iPad
tt4270492,Billions,7.0,1.0,4,8.3,103985,2016,Show,iPad
tt4270492,Billions,6.0,12.0,1,8.3,103985,2016,Show,iPad
tt4270492,Billions,6.0,11.0,1,8.3,103985,2016,Show,iPad
tt4270492,Billions,6.0,7.0,1,8.3,103985,2016,Show,iPad
tt17043230,Quantum Leap,2.0,4.0,4,6.1,9621,2022,Show,iPad
tt17043230,Quantum Leap,1.0,18.0,1,6.1,9621,2022,Show,iPad
tt17043230,Quantum Leap,1.0,18.0,1,6.1,9621,2022,Show,iPad
tt17043230,Quantum Leap,1.0,8.0,1,6.1,9621,2022,Show,iPad
tt17043230,Quantum Leap,1.0,5.0,1,6.1,9621,2022,Show,iPad
tt17043230,Quantum Leap,1.0,3.0,1,6.1,9621,2022,Show,iPad
tt17043230,Quantum Leap,1.0,1.0,1,6.1,9621,2022,Show,iPad
tt12306692,American Horror Stories,3.0,4.0,22,6.2,24146,2021,Show,iPad
tt9737326,Invasion,1.0,1.0,1,6.2,40150,2021,Show,iPad
tt1844624,American Horror Story,12.0,4.0,11,8.0,335606,2011,Show,iPad
tt1844624,American Horror Story,12.0,1.0,9,8.0,335606,2011,Show,iPad
tt16288838,The Irrational,1.0,4.0,1,7.0,1619,2023,Show,iPad
tt16288838,The Irrational,1.0,7.0,1,7.0,1619,2023,Show,iPad
tt16288838,The Irrational,1.0,2.0,1,7.0,1619,2023,Show,iPad
tt16288838,The Irrational,1.0,1.0,2,7.0,1619,2023,Show,iPad
tt11691774,Only Murders in the Building,1.0,2.0,2,8.1,140512,2021,Show,iPad
tt6554240,Heels,1.0,4.0,1,8.0,9077,2021,Show,iPad
tt6294706,The Chi,6.0,1.0,1,7.6,7486,2018,Show,iPad
tt13819960,And Just Like That...,2.0,11.0,1,5.7,36840,2021,Show,iPad
tt13819960,And Just Like That...,2.0,7.0,1,5.7,36840,2021,Show,iPad
tt13819960,And Just Like That...,2.0,5.0,1,5.7,36840,2021,Show,iPad
tt13819960,And Just Like That...,1.0,7.0,1,5.7,36840,2021,Show,iPad
tt13819960,And Just Like That...,1.0,5.0,1,5.7,36840,2021,Show,iPad
tt10945036,The Upshaws,3.0,7.0,1,7.0,3544,2021,Show,iPad
tt10945036,The Upshaws,3.0,7.0,1,7.0,3544,2021,Show,iPad
tt10945036,The Upshaws,3.0,3.0,1,7.0,3544,2021,Show,iPad
tt13833978,The Lincoln Lawyer,2.0,1.0,1,7.7,59701,2022,Show,iPad
tt13833978,The Lincoln Lawyer,1.0,1.0,1,7.7,59701,2022,Show,iPad
tt9077540,Sweet Magnolias,3.0,9.0,3,7.3,23558,2020,Show,iPad
tt11737794,Run the World,2.0,3.0,5,6.4,1453,2021,Show,iPad
tt2741602,The Blacklist,10.0,22.0,2,8.0,272593,2013,Show,iPad
tt2741602,The Blacklist,10.0,21.0,1,8.0,272593,2013,Show,iPad
tt2741602,The Blacklist,10.0,14.0,1,8.0,272593,2013,Show,iPad
tt2741602,The Blacklist,10.0,11.0,1,8.0,272593,2013,Show,iPad
tt2741602,The Blacklist,10.0,9.0,1,8.0,272593,2013,Show,iPad
tt14500082,How I Met Your Father,2.0,15.0,4,5.7,24876,2022,Show,iPad
tt14500082,How I Met Your Father,2.0,14.0,2,5.7,24876,2022,Show,iPad
tt13649510,I'm a Virgo,1.0,6.0,1,7.1,3306,2023,Show,iPad
tt13649510,I'm a Virgo,1.0,6.0,1,7.1,3306,2023,Show,iPad
tt19503218,Glamorous,1.0,10.0,2,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,8.0,1,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,7.0,1,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,7.0,3,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,6.0,1,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,6.0,1,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,6.0,1,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,5.0,3,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,4.0,3,6.0,6110,2023,Show,iPad
tt19503218,Glamorous,1.0,1.0,2,6.0,6110,2023,Show,iPad
tt14452776,The Bear,2.0,1.0,1,8.6,161647,2022,Show,iPad
tt8421350,Manifest,4.0,13.0,1,7.1,86939,2018,Show,iPad
tt8421350,Manifest,3.0,12.0,1,7.1,86939,2018,Show,iPad
tt8421350,Manifest,3.0,8.0,2,7.1,86939,2018,Show,iPad
tt8421350,Manifest,3.0,4.0,2,7.1,86939,2018,Show,iPad
tt10986410,Ted Lasso,3.0,4.0,1,8.8,314504,2020,Show,iPad
tt10986410,Ted Lasso,2.0,12.0,1,8.8,314504,2020,Show,iPad
tt10986410,Ted Lasso,2.0,3.0,1,8.8,314504,2020,Show,iPad
tt7660850,Succession,4.0,8.0,3,8.9,241202,2018,Show,iPad
tt7660850,Succession,4.0,8.0,9,8.9,241202,2018,Show,iPad
tt7660850,Succession,4.0,6.0,2,8.9,241202,2018,Show,iPad
tt7660850,Succession,4.0,1.0,2,8.9,241202,2018,Show,iPad
tt7660850,Succession,3.0,9.0,1,8.9,241202,2018,Show,iPad
tt7660850,Succession,3.0,7.0,1,8.9,241202,2018,Show,iPad
tt4655480,Chicago Med,6.0,2.0,1,7.6,28152,2015,Show,iPad
tt2261391,Chicago Fire,10.0,5.0,1,8.0,61640,2012,Show,iPad
tt13064902,FUBAR,1.0,3.0,1,6.5,33876,2023,Show,iPad
tt12677870,Law & Order: Organized Crime,3.0,21.0,1,7.7,9041,2021,Show,iPad
tt10732104,Power Book II: Ghost,3.0,6.0,1,7.5,10277,2020,Show,iPad
tt10732104,Power Book II: Ghost,3.0,3.0,1,7.5,10277,2020,Show,iPad
tt10732104,Power Book II: Ghost,3.0,1.0,1,7.5,10277,2020,Show,iPad
tt10323338,9-1-1: Lone Star,3.0,13.0,1,7.2,19691,2020,Show,iPad
tt1043813,Titans,4.0,12.0,2,7.5,110517,2018,Show,iPad
tt1043813,Titans,4.0,11.0,2,7.5,110517,2018,Show,iPad
tt1043813,Titans,4.0,5.0,1,7.5,110517,2018,Show,iPad
tt1043813,Titans,4.0,1.0,1,7.5,110517,2018,Show,iPad
tt21376524,Animal Control,1.0,7.0,1,6.6,3106,2023,Show,iPad
tt19853604,Bupkis,1.0,6.0,2,7.3,5196,2023,Show,iPad
tt19853604,Bupkis,1.0,6.0,1,7.3,5196,2023,Show,iPad
tt19853604,Bupkis,1.0,4.0,3,7.3,5196,2023,Show,iPad
tt7587890,The Rookie,4.0,16.0,1,8.0,58558,2018,Show,iPad
tt7587890,The Rookie,4.0,10.0,1,8.0,58558,2018,Show,iPad
tt18076310,The Rookie: Feds,1.0,22.0,1,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,21.0,2,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,20.0,1,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,19.0,3,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,18.0,2,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,17.0,4,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,14.0,2,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,11.0,3,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,9.0,2,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,7.0,2,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,6.0,1,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,5.0,2,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,4.0,1,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,3.0,3,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,2.0,2,5.3,5615,2022,Show,iPad
tt18076310,The Rookie: Feds,1.0,1.0,2,5.3,5615,2022,Show,iPad
tt12878838,Bel-Air,2.0,5.0,4,6.4,12381,2022,Show,iPad
tt12878838,Bel-Air,2.0,4.0,1,6.4,12381,2022,Show,iPad
tt12878838,Bel-Air,2.0,3.0,1,6.4,12381,2022,Show,iPad
tt12878838,Bel-Air,2.0,2.0,1,6.4,12381,2022,Show,iPad
tt12878838,Bel-Air,2.0,1.0,2,6.4,12381,2022,Show,iPad
tt12878838,Bel-Air,1.0,5.0,2,6.4,12381,2022,Show,iPad
tt12878838,Bel-Air,1.0,2.0,1,6.4,12381,2022,Show,iPad
tt12878838,Bel-Air,1.0,1.0,1,6.4,12381,2022,Show,iPad
tt12923632,Dead Ringers,1.0,3.0,2,6.5,7046,2023,Show,iPad
tt11717610,American Auto,2.0,12.0,1,6.5,3211,2021,Show,iPad
tt11717610,American Auto,2.0,7.0,3,6.5,3211,2021,Show,iPad
tt11717610,American Auto,2.0,2.0,2,6.5,3211,2021,Show,iPad
tt11717610,American Auto,1.0,9.0,2,6.5,3211,2021,Show,iPad
tt11717610,American Auto,1.0,8.0,1,6.5,3211,2021,Show,iPad
tt11717610,American Auto,1.0,7.0,1,6.5,3211,2021,Show,iPad
tt11717610,American Auto,1.0,6.0,1,6.5,3211,2021,Show,iPad
tt11717610,American Auto,1.0,5.0,1,6.5,3211,2021,Show,iPad
tt11717610,American Auto,1.0,4.0,1,6.5,3211,2021,Show,iPad
tt11717610,American Auto,1.0,2.0,1,6.5,3211,2021,Show,iPad
tt18573724,So Help Me Todd,1.0,12.0,1,7.5,5118,2022,Show,iPad
tt18573724,So Help Me Todd,1.0,6.0,2,7.5,5118,2022,Show,iPad
tt14852960,Lopez vs. Lopez,1.0,14.0,1,6.0,1253,2022,Show,iPad
tt14852960,Lopez vs. Lopez,1.0,8.0,1,6.0,1253,2022,Show,iPad
